step,games_played,loss,eval_wr_random,eval_wr_regles,eval_metric,elapsed_s
500023,32267,,70.00,19.00,31.75,1106.8
1000002,63400,,76.00,27.00,39.25,2238.2
1500013,89114,,88.00,28.00,43.00,3355.2
2000006,110976,,70.00,31.00,40.75,4470.0
2500008,130096,,76.00,28.00,40.00,6020.9
3000018,148974,,72.00,23.00,35.25,7601.0
3500019,168388,,74.00,23.00,35.75,9195.7
4000032,189410,,72.00,17.00,30.75,10796.4
4500011,211032,,84.00,18.00,34.50,12397.2
5000018,232540,,64.00,23.00,33.25,14014.8
